Environment,Material Family,Rate (mm/yr),Concentration_%,Temperature_C,Environment_encode,Material Family_encode,Temp_Conc_Interaction,Aggressiveness_Index,Conc_Squared,Temp_Squared,Log_Temperature,Log_Concentration,Rate_Log
Ferric Chloride,Austenitic,1.5,50.0,50.0,48,7,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Austenitic,1.5,10.0,21.0,48,7,210.0,50.355800728765786,100.0,441.0,3.091042453358316,2.3978952727983707,0.9162907318741551
Ferric Chloride,Austenitic,1.5,30.0,20.0,48,7,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.9162907318741551
Ferric Chloride,Austenitic,1.5,50.0,50.0,48,7,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Austenitic,1.5,10.0,21.0,48,7,210.0,50.355800728765786,100.0,441.0,3.091042453358316,2.3978952727983707,0.9162907318741551
Ferric Chloride,Austenitic,0.75,30.0,20.0,48,7,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.5596157879354227
Ferric Chloride,Austenitic,1.5,50.0,50.0,48,7,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Austenitic,1.5,36.0,25.0,48,7,900.0,90.27294781610561,1296.0,625.0,3.258096538021482,3.6109179126442243,0.9162907318741551
Ferric Chloride,Austenitic,1.5,30.0,20.0,48,7,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.9162907318741551
Ferric Chloride,Austenitic,1.5,50.0,50.0,48,7,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Austenitic,1.5,50.0,50.0,48,7,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Austenitic,0.6,6.0,23.0,48,7,138.0,44.75593342827221,36.0,529.0,3.1780538303479458,1.9459101490553132,0.4700036292457356
Ferric Chloride,Austenitic,0.01,6.0,23.0,48,7,138.0,44.75593342827221,36.0,529.0,3.1780538303479458,1.9459101490553132,0.009950330853168083
Ferric Chloride,Austenitic,0.2,6.0,23.0,48,7,138.0,44.75593342827221,36.0,529.0,3.1780538303479458,1.9459101490553132,0.18232155679395465
Ferric Chloride,Austenitic,0.3,6.0,23.0,48,7,138.0,44.75593342827221,36.0,529.0,3.1780538303479458,1.9459101490553132,0.262364264467491
Ferric Chloride,Austenitic,1.5,6.0,23.0,48,7,138.0,44.75593342827221,36.0,529.0,3.1780538303479458,1.9459101490553132,0.9162907318741551
Ferric Chloride,Austenitic,1.5,30.0,20.0,48,7,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.9162907318741551
Ferric Chloride,Austenitic,1.5,50.0,50.0,48,7,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Austenitic,1.5,30.0,20.0,48,7,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.9162907318741551
Ferric Chloride,Austenitic,1.5,50.0,50.0,48,7,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Austenitic,1.5,30.0,20.0,48,7,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.9162907318741551
Ferric Chloride,Austenitic,1.5,50.0,50.0,48,7,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Austenitic,0.75,30.0,20.0,48,7,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.5596157879354227
Ferric Chloride,Austenitic,1.5,50.0,50.0,48,7,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Austenitic,0.75,30.0,20.0,48,7,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.5596157879354227
Ferric Chloride,Austenitic,1.5,50.0,50.0,48,7,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Austenitic,0.75,30.0,20.0,48,7,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.5596157879354227
Ferric Chloride,Austenitic,1.5,50.0,50.0,48,7,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Austenitic,0.75,30.0,20.0,48,7,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.5596157879354227
Ferric Chloride,Austenitic,1.5,50.0,50.0,48,7,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Austenitic,0.75,30.0,20.0,48,7,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.5596157879354227
Ferric Chloride,Austenitic,1.5,50.0,50.0,48,7,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Austenitic,1.5,36.0,25.0,48,7,900.0,90.27294781610561,1296.0,625.0,3.258096538021482,3.6109179126442243,0.9162907318741551
Ferric Chloride,Duplex,0.75,30.0,20.0,48,17,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.5596157879354227
Ferric Chloride,Duplex,1.5,50.0,50.0,48,17,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Duplex,0.75,30.0,20.0,48,17,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.5596157879354227
Ferric Chloride,Duplex,1.5,50.0,50.0,48,17,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Ferritic,1.5,30.0,20.0,48,18,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.9162907318741551
Ferric Chloride,Ferritic,1.5,50.0,50.0,48,18,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Ferritic,1.5,30.0,20.0,48,18,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.9162907318741551
Ferric Chloride,Ferritic,1.5,50.0,50.0,48,18,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Ferritic,1.5,10.0,21.0,48,18,210.0,50.355800728765786,100.0,441.0,3.091042453358316,2.3978952727983707,0.9162907318741551
Ferric Chloride,Ferritic,1.5,30.0,20.0,48,18,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.9162907318741551
Ferric Chloride,Ferritic,1.5,50.0,50.0,48,18,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Ferritic,1.5,30.0,20.0,48,18,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.9162907318741551
Ferric Chloride,Ferritic,1.5,50.0,50.0,48,18,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Sulfuric Acid,Nickel,0.7,70.0,38.0,120,25,2660.0,161.98183532757,4900.0,1444.0,3.6635616461296463,4.2626798770413155,0.5306282510621704
Ferric Chloride,Martensitic,1.5,30.0,20.0,48,23,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.9162907318741551
Ferric Chloride,Martensitic,1.5,50.0,50.0,48,23,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Martensitic,1.5,10.0,21.0,48,23,210.0,50.355800728765786,100.0,441.0,3.091042453358316,2.3978952727983707,0.9162907318741551
Ferric Chloride,Martensitic,1.5,30.0,20.0,48,23,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.9162907318741551
Ferric Chloride,Martensitic,1.5,50.0,50.0,48,23,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Martensitic,1.5,30.0,20.0,48,23,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.9162907318741551
Ferric Chloride,Martensitic,1.5,50.0,50.0,48,23,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Chloride,Martensitic,1.5,30.0,20.0,48,23,600.0,68.67974408970292,900.0,400.0,3.044522437723423,3.4339872044851463,0.9162907318741551
Ferric Chloride,Martensitic,1.5,50.0,50.0,48,23,2500.0,196.59128163621628,2500.0,2500.0,3.9318256327243257,3.9318256327243257,0.9162907318741551
Ferric Sulfate,Austenitic,0.3,10.0,21.0,49,7,210.0,50.355800728765786,100.0,441.0,3.091042453358316,2.3978952727983707,0.262364264467491
Ferric Sulfate,Austenitic,0.3,50.0,21.0,49,7,1050.0,82.56833828721084,2500.0,441.0,3.091042453358316,3.9318256327243257,0.262364264467491
Ferric Sulfate,Austenitic,0.01,10.0,88.0,49,7,880.0,211.0147840062566,100.0,7744.0,4.48863636973214,2.3978952727983707,0.009950330853168083
Ferric Sulfate,Austenitic,0.3,10.0,21.0,49,7,210.0,50.355800728765786,100.0,441.0,3.091042453358316,2.3978952727983707,0.262364264467491
Ferric Sulfate,Austenitic,0.3,50.0,21.0,49,7,1050.0,82.56833828721084,2500.0,441.0,3.091042453358316,3.9318256327243257,0.262364264467491
Ferric Sulfate,Austenitic,0.003,10.0,88.0,49,7,880.0,211.0147840062566,100.0,7744.0,4.48863636973214,2.3978952727983707,0.002995508979798479
Ferric Sulfate,Austenitic,0.05,10.0,88.0,49,7,880.0,211.0147840062566,100.0,7744.0,4.48863636973214,2.3978952727983707,0.048790164169432
Ferric Sulfate,Ferritic,0.3,10.0,21.0,49,18,210.0,50.355800728765786,100.0,441.0,3.091042453358316,2.3978952727983707,0.262364264467491
Ferric Sulfate,Ferritic,0.3,50.0,21.0,49,18,1050.0,82.56833828721084,2500.0,441.0,3.091042453358316,3.9318256327243257,0.262364264467491
Ferric Sulfate,Martensitic,0.3,10.0,21.0,49,23,210.0,50.355800728765786,100.0,441.0,3.091042453358316,2.3978952727983707,0.262364264467491
Ferric Sulfate,Martensitic,0.3,50.0,21.0,49,23,1050.0,82.56833828721084,2500.0,441.0,3.091042453358316,3.9318256327243257,0.262364264467491
Ferrous Chloride,Nickel-chromium-iron-molybdenum,0.03,30.0,79.0,50,29,2370.0,271.2849891543266,900.0,6241.0,4.382026634673881,3.4339872044851463,0.0295588022415444
Ferrous Chloride,Titanium and alloys,0.006,30.0,79.0,50,47,2370.0,271.2849891543266,900.0,6241.0,4.382026634673881,3.4339872044851463,0.005982071677547464
Ferrous Chloride,Titanium and alloys,0.006,30.0,79.0,50,47,2370.0,271.2849891543266,900.0,6241.0,4.382026634673881,3.4339872044851463,0.005982071677547464
Ferrous Chloride,Austenitic,0.15,16.5,66.0,50,7,1089.0,188.90525814134492,272.25,4356.0,4.204692619390966,2.8622008809294686,0.1397619423751587
Ferrous Chloride,Austenitic,0.04,30.0,79.0,50,7,2370.0,271.2849891543266,900.0,6241.0,4.382026634673881,3.4339872044851463,0.039220713153281295
Ferrous Chloride,Austenitic,0.07,30.0,79.0,50,7,2370.0,271.2849891543266,900.0,6241.0,4.382026634673881,3.4339872044851463,0.06765864847381481
Ferrous Chloride,Austenitic,0.04,30.0,79.0,50,7,2370.0,271.2849891543266,900.0,6241.0,4.382026634673881,3.4339872044851463,0.039220713153281295
Ferrous Chloride,Austenitic,0.04,30.0,79.0,50,7,2370.0,271.2849891543266,900.0,6241.0,4.382026634673881,3.4339872044851463,0.039220713153281295
Ferrous Chloride,Austenitic,0.1,16.5,66.0,50,7,1089.0,188.90525814134492,272.25,4356.0,4.204692619390966,2.8622008809294686,0.09531017980432487
Ferrous Chloride,Austenitic,1.0,16.5,66.0,50,7,1089.0,188.90525814134492,272.25,4356.0,4.204692619390966,2.8622008809294686,0.6931471805599453
Ferrous Chloride,Austenitic,0.03,30.0,79.0,50,7,2370.0,271.2849891543266,900.0,6241.0,4.382026634673881,3.4339872044851463,0.0295588022415444
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.3,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.262364264467491
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.015,16.0,90.0,51,7,1440.0,254.98920096505947,256.0,8100.0,4.51085950651685,2.833213344056216,0.014888612493750654
Ferrous Sulfate,Austenitic,0.003,24.0,43.0,51,7,1032.0,138.41166046933262,576.0,1849.0,3.784189633918261,3.2188758248682006,0.002995508979798479
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.003,24.0,43.0,51,7,1032.0,138.41166046933262,576.0,1849.0,3.784189633918261,3.2188758248682006,0.002995508979798479
Ferrous Sulfate,Austenitic,0.008,16.0,90.0,51,7,1440.0,254.98920096505947,256.0,8100.0,4.51085950651685,2.833213344056216,0.007968169649176874
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,20.0,51,7,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,0.05,10.0,100.0,51,7,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Austenitic,1.3,20.0,95.0,51,7,1900.0,289.22963158372517,400.0,9025.0,4.564348191467836,3.044522437723423,0.832909122935104
Ferrous Sulfate,Austenitic,0.003,24.0,43.0,51,7,1032.0,138.41166046933262,576.0,1849.0,3.784189633918261,3.2188758248682006,0.002995508979798479
Ferrous Sulfate,Austenitic,0.005,16.0,90.0,51,7,1440.0,254.98920096505947,256.0,8100.0,4.51085950651685,2.833213344056216,0.004987541511039074
Ferrous Sulfate,Duplex,0.05,10.0,20.0,51,17,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Duplex,0.05,10.0,100.0,51,17,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Duplex,0.05,10.0,20.0,51,17,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Duplex,0.05,10.0,100.0,51,17,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Ferritic,0.05,10.0,20.0,51,18,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Ferritic,0.3,10.0,100.0,51,18,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.262364264467491
Ferrous Sulfate,Ferritic,0.05,10.0,20.0,51,18,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Ferritic,0.3,10.0,100.0,51,18,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.262364264467491
Ferrous Sulfate,Ferritic,0.05,10.0,20.0,51,18,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Ferritic,0.3,10.0,100.0,51,18,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.262364264467491
Ferrous Sulfate,Ferritic,0.05,10.0,20.0,51,18,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Ferritic,0.05,10.0,100.0,51,18,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Martensitic,0.05,10.0,20.0,51,23,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Martensitic,0.3,10.0,100.0,51,23,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.262364264467491
Ferrous Sulfate,Martensitic,0.05,10.0,20.0,51,23,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Martensitic,0.3,10.0,100.0,51,23,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.262364264467491
Ferrous Sulfate,Martensitic,0.05,10.0,20.0,51,23,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Martensitic,0.3,10.0,100.0,51,23,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.262364264467491
Ferrous Sulfate,Martensitic,0.05,10.0,20.0,51,23,200.0,47.95790545596741,100.0,400.0,3.044522437723423,2.3978952727983707,0.048790164169432
Ferrous Sulfate,Martensitic,0.3,10.0,100.0,51,23,1000.0,239.78952727983707,100.0,10000.0,4.61512051684126,2.3978952727983707,0.262364264467491
Fluosilicic Acid,Lead and alloys,1.3,5.0,45.0,52,20,225.0,80.62917611526247,25.0,2025.0,3.828641396489095,1.791759469228055,0.832909122935104
Fluosilicic Acid,Lead and alloys,1.6,10.0,45.0,52,20,450.0,107.90528727592668,100.0,2025.0,3.828641396489095,2.3978952727983707,0.9555114450274363
Fluosilicic Acid,Lead and alloys,0.1,10.0,45.0,52,20,450.0,107.90528727592668,100.0,2025.0,3.828641396489095,2.3978952727983707,0.09531017980432487
Fluosilicic Acid,Lead and alloys,0.2,5.0,45.0,52,20,225.0,80.62917611526247,25.0,2025.0,3.828641396489095,1.791759469228055,0.18232155679395465
